checking_status duration credit_history purpose credit_amount savings_status employment installment_commitment personal_status other_parties residence_since property_magnitude age other_payment_plans housing existing_credits job num_dependents own_telephone foreign_worker Runtime
0.3939999999999999 0.359 0.0 0.10299999999999998 0.5 0.2310000000000001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14174328
0.45699999999999996 0.359 0.2929999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14149773
0.0 0.0 0.0 0.0 0.0 0.18300000000000005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14128707
0.3939999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14160736
0.45699999999999996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14168556
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14168081
0.45699999999999996 0.359 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14109731
0.3939999999999999 0.359 0.0 0.0 0.0 0.0 0.0 0.367 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14161325
0.3939999999999999 0.359 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14160411
0.3939999999999999 0.359 0.2929999999999999 0.10299999999999998 0.0 0.0 0.31499999999999984 0.367 0.0 0.051999999999999935 0.0 0.0 0.0 0.0 0.0 0.0 0.1479999999999999 0.0 0.0 0.03700000000000003 0.14172683
0.726 0.359 0.0 0.10299999999999998 0.75 0.397 0.6609999999999999 0.0 0.14200000000000013 0.09299999999999997 0.0 0.486 0.7090000000000001 0.861 0.821 0.0 0.37 0.0 0.404 0.03700000000000003 0.14119422
0.726 0.359 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1479999999999999 0.0 0.0 0.0 0.14184644
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14234263
0.726 0.359 0.0 0.0 0.0 0.04800000000000004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14124242
0.45699999999999996 0.359 0.381 0.33699999999999997 0.25 0.397 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15500000000000003 0.0 0.0 0.14149301
0.3939999999999999 0.359 0.08800000000000008 0.688 0.5 0.397 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14135320
0.726 0.77 0.0 0.0 0.501 0.2310000000000001 0.0 0.23099999999999998 0.0 0.0 0.0 0.28200000000000003 0.0 0.0 0.0 0.0 0.1479999999999999 0.0 0.0 0.0 0.14178170
0.731 0.77 0.381 0.11199999999999988 0.751 0.397 0.0 0.0 0.31000000000000005 0.051999999999999935 0.13000000000000012 0.846 0.45999999999999996 0.0 0.0 0.361 0.0 0.0 0.0 0.0 0.14182517
0.0 0.0 0.0 0.0 0.0 0.18300000000000005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14131040
0.0 0.0 0.2929999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14213421
0.726 0.359 0.0 0.383 0.0 0.04800000000000004 0.06199999999999983 0.136 0.0 0.0 0.0 0.5640000000000001 0.484 0.0 0.7130000000000001 0.0 0.37 0.0 0.0 0.03700000000000003 0.14189023
0.3939999999999999 0.77 0.0 0.0 0.0 0.29400000000000004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14189762
0.3939999999999999 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14139081
0.726 0.359 0.0 0.0 0.0 0.397 0.0 0.0 0.0 0.051999999999999935 0.0 0.0 0.0 0.0 0.0 0.0 0.37 0.0 0.0 0.03700000000000003 0.14190819
0.45699999999999996 0.77 0.951 0.0 0.751 0.397 0.0 0.0 0.0 0.051999999999999935 0.13000000000000012 0.0 0.249 0.0 0.7130000000000001 0.0 0.02200000000000002 0.0 0.0 0.0 0.14073071
0.726 0.77 0.0 0.0 0.751 0.397 0.06199999999999983 0.367 0.0 0.051999999999999935 0.0 0.28200000000000003 0.249 0.0 0.0 0.0 0.37 0.15500000000000003 0.0 0.03700000000000003 0.14162161
0.726 0.359 0.0 0.10299999999999998 0.0 0.29400000000000004 0.0 0.0 0.09200000000000008 0.0 0.0 0.0 0.249 0.8140000000000001 0.821 0.0 0.37 0.0 0.0 0.0 0.14198005
0.45699999999999996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14154262
0.0 0.359 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14213305
0.45699999999999996 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14247041
0.726 0.0 0.381 0.48 0.749 0.11099999999999999 0.0 0.524 0.0 0.09299999999999997 0.0 0.28200000000000003 0.0 0.0 0.7130000000000001 0.0 0.37 0.0 0.404 0.03700000000000003 0.14198924
0.3939999999999999 0.359 0.0 0.10299999999999998 0.25 0.29400000000000004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14166569
0.0 0.0 0.0 0.0 0.0 0.18300000000000005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14190941
0.726 0.0 0.0 0.0 0.0 0.18300000000000005 0.0 0.136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.1479999999999999 0.0 0.0 0.0 0.14207846
0.3939999999999999 0.77 0.0 0.10299999999999998 0.0 0.29400000000000004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14178593
0.3939999999999999 0.359 0.2929999999999999 0.10299999999999998 0.0 0.18300000000000005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14100971
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.14214695
